policy_id,client_id,market,product_type,channel,brand,advisor_id,inception_date,sum_assured,premium,status
POL-006219,CLI-000153,South Africa,Investment,Bancassurance,Momentum,ADV-097,2021-09-03,250000,1330.6,Active
POL-006220,CLI-006076,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-123,2022-02-24,30000,123.54,Active
POL-006221,CLI-001823,South Africa,Life,Independent Broker,Momentum,ADV-066,2022-10-19,30000,125.48,Active
POL-006222,CLI-001956,South Africa,Health,Tied Advisor,Momentum,ADV-056,2025-05-31,30000,131.11,Active
POL-006223,CLI-004413,South Africa,Funeral,Independent Broker,Metropolitan,ADV-018,2023-02-13,15000,67.25,Active
POL-006224,CLI-001654,South Africa,Funeral,Direct Digital,Metropolitan,ADV-135,2024-01-25,250000,1040.91,Active
POL-006225,CLI-002435,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-038,2024-11-09,15000,72.02,Active
POL-006226,CLI-004608,Namibia,Life,Independent Broker,Momentum,ADV-105,2025-03-12,15000,72.68,Lapsed
POL-006227,CLI-003858,Botswana,Life,Tied Advisor,Momentum,ADV-127,2024-05-21,15000,65.16,Active
POL-006228,CLI-004254,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-060,2022-05-08,15000,77.59,Active
POL-006229,CLI-000031,Botswana,Funeral,Bancassurance,Metropolitan,ADV-027,2024-10-12,30000,130.06,Lapsed
POL-006230,CLI-002924,Namibia,Health,Independent Broker,Momentum,ADV-109,2022-12-29,250000,1002.55,Active
POL-006231,CLI-003080,South Africa,Life,Tied Advisor,Momentum,ADV-053,2024-06-03,15000,67.81,Active
POL-006232,CLI-004098,South Africa,Funeral,Independent Broker,Metropolitan,ADV-137,2026-05-18,15000,80.37,Active
POL-006233,CLI-000982,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-072,2021-10-30,30000,128.74,Active
POL-006234,CLI-001034,Namibia,Investment,Tied Advisor,Momentum,ADV-054,2021-11-23,250000,1001.82,Lapsed
POL-006235,CLI-004940,South Africa,Life,Bancassurance,Momentum,ADV-117,2022-09-19,250000,1277.15,Active
POL-006236,CLI-004363,South Africa,Life,Tied Advisor,Momentum,ADV-062,2023-08-30,250000,1091.82,Active
POL-006237,CLI-005256,South Africa,Life,Independent Broker,Momentum,ADV-128,2023-11-11,15000,76.62,Active
POL-006238,CLI-001754,South Africa,Investment,Independent Broker,Momentum,ADV-111,2022-12-12,50000,203.6,Lapsed
POL-006239,CLI-006464,Botswana,Funeral,Direct Digital,Metropolitan,ADV-142,2025-12-20,50000,249.72,Active
POL-006240,CLI-001768,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-069,2021-07-03,15000,65.12,Active
POL-006241,CLI-004218,Namibia,Funeral,Independent Broker,Metropolitan,ADV-014,2024-03-10,50000,220.12,Active
POL-006242,CLI-001051,Botswana,Health,Tied Advisor,Momentum,ADV-029,2024-03-24,50000,238.12,Active
POL-006243,CLI-005951,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-001,2025-04-25,50000,198.38,Active
POL-006244,CLI-002154,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-137,2024-03-20,15000,59.5,Active
POL-006245,CLI-005200,Botswana,Funeral,Bancassurance,Metropolitan,ADV-039,2022-02-22,30000,144.78,Active
POL-006246,CLI-002147,South Africa,Life,Tied Advisor,Momentum,ADV-033,2023-01-26,50000,240.56,Lapsed
POL-006247,CLI-005124,South Africa,Life,Direct Digital,Momentum,ADV-097,2022-05-01,15000,64.55,Active
POL-006248,CLI-002943,Botswana,Funeral,Independent Broker,Metropolitan,ADV-040,2023-10-30,15000,73.99,Active
POL-006249,CLI-000405,South Africa,Funeral,Bancassurance,Metropolitan,ADV-157,2026-01-15,50000,244.73,Active
POL-006250,CLI-001234,South Africa,Health,Tied Advisor,Momentum,ADV-139,2023-06-05,15000,82.58,Active
POL-006251,CLI-004429,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-073,2023-04-16,15000,79.99,Active
POL-006252,CLI-001251,South Africa,Health,Bancassurance,Momentum,ADV-103,2023-10-15,15000,64.48,Active
POL-006253,CLI-001784,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-062,2022-04-19,15000,72.93,Active
POL-006254,CLI-003510,South Africa,Investment,Independent Broker,Momentum,ADV-070,2025-09-15,15000,80.43,Active
POL-006255,CLI-001640,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-077,2024-10-16,100000,393.06,Active
POL-006256,CLI-000835,South Africa,Life,Independent Broker,Momentum,ADV-062,2025-01-13,100000,491.02,Active
POL-006257,CLI-004045,Botswana,Funeral,Bancassurance,Metropolitan,ADV-070,2023-03-20,15000,76.25,Lapsed
POL-006258,CLI-004464,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-030,2022-11-13,50000,225.44,Active
POL-006259,CLI-004750,Namibia,Health,Independent Broker,Momentum,ADV-105,2023-11-02,15000,60.86,Lapsed
POL-006260,CLI-006116,Namibia,Life,Independent Broker,Momentum,ADV-011,2022-08-31,15000,60.05,Active
POL-006261,CLI-000807,South Africa,Health,Independent Broker,Momentum,ADV-146,2021-07-29,100000,489.22,Active
POL-006262,CLI-002766,Botswana,Life,Independent Broker,Momentum,ADV-146,2025-02-03,500000,2088.79,Lapsed
POL-006263,CLI-001517,South Africa,Life,Bancassurance,Momentum,ADV-034,2025-10-07,15000,67.61,Active
POL-006264,CLI-005839,Botswana,Health,Bancassurance,Momentum,ADV-008,2022-08-03,100000,439.32,Active
POL-006265,CLI-003498,Lesotho,Life,Tied Advisor,Momentum,ADV-077,2024-08-07,30000,139.4,Active
POL-006266,CLI-000637,South Africa,Health,Tied Advisor,Momentum,ADV-010,2026-01-02,100000,514.99,Active
POL-006267,CLI-004485,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-065,2025-03-02,50000,203.55,Lapsed
POL-006268,CLI-000279,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-121,2025-08-18,30000,134.21,Active
POL-006269,CLI-001777,Botswana,Health,Independent Broker,Momentum,ADV-050,2025-12-04,100000,471.37,Lapsed
POL-006270,CLI-004674,Botswana,Funeral,Independent Broker,Metropolitan,ADV-143,2022-09-24,50000,213.65,Active
POL-006271,CLI-003279,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-003,2021-10-31,500000,2335.88,Active
POL-006272,CLI-004931,South Africa,Funeral,Direct Digital,Metropolitan,ADV-114,2025-06-22,30000,121.0,Active
POL-006273,CLI-003701,South Africa,Life,Direct Digital,Momentum,ADV-081,2025-06-03,250000,1309.89,Lapsed
POL-006274,CLI-005463,Lesotho,Life,Independent Broker,Momentum,ADV-039,2022-06-04,100000,548.26,Active
POL-006275,CLI-003645,South Africa,Funeral,Independent Broker,Metropolitan,ADV-069,2025-12-26,30000,133.01,Lapsed
POL-006276,CLI-000369,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-044,2021-08-04,30000,149.59,Active
POL-006277,CLI-000462,Namibia,Funeral,Independent Broker,Metropolitan,ADV-100,2023-05-09,250000,1319.56,Lapsed
POL-006278,CLI-005034,South Africa,Funeral,Independent Broker,Metropolitan,ADV-154,2026-04-10,50000,274.08,Active
POL-006279,CLI-000251,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-081,2023-03-25,30000,124.16,Active
POL-006280,CLI-002440,South Africa,Funeral,Bancassurance,Metropolitan,ADV-113,2025-04-10,15000,58.41,Lapsed
POL-006281,CLI-000105,South Africa,Health,Independent Broker,Momentum,ADV-098,2021-08-28,15000,65.43,Active
POL-006282,CLI-001966,Lesotho,Health,Tied Advisor,Momentum,ADV-133,2023-11-29,15000,62.03,Active
POL-006283,CLI-003856,South Africa,Funeral,Independent Broker,Metropolitan,ADV-091,2025-05-17,15000,60.71,Lapsed
POL-006284,CLI-001122,South Africa,Funeral,Independent Broker,Metropolitan,ADV-072,2025-09-06,50000,204.55,Active
POL-006285,CLI-003020,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-020,2023-08-25,30000,145.53,Active
POL-006286,CLI-006454,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-125,2021-11-05,15000,83.25,Active
POL-006287,CLI-000457,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-144,2024-02-17,30000,130.29,Active
POL-006288,CLI-000413,South Africa,Investment,Independent Broker,Momentum,ADV-157,2025-03-01,15000,58.64,Active
POL-006289,CLI-001758,South Africa,Health,Tied Advisor,Momentum,ADV-117,2023-09-21,50000,199.2,Active
POL-006290,CLI-005359,South Africa,Life,Tied Advisor,Momentum,ADV-058,2026-04-01,30000,166.32,Active
POL-006291,CLI-002630,Namibia,Funeral,Bancassurance,Metropolitan,ADV-113,2023-01-14,250000,990.74,Lapsed
POL-006292,CLI-004144,Botswana,Life,Bancassurance,Momentum,ADV-052,2025-07-23,50000,276.44,Lapsed
POL-006293,CLI-000220,South Africa,Investment,Independent Broker,Momentum,ADV-144,2025-03-29,100000,449.41,Active
POL-006294,CLI-004763,Namibia,Funeral,Bancassurance,Metropolitan,ADV-007,2023-08-17,30000,120.86,Active
POL-006295,CLI-000437,South Africa,Health,Independent Broker,Momentum,ADV-144,2021-12-15,100000,468.86,Active
POL-006296,CLI-004612,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-118,2023-03-14,50000,213.03,Active
POL-006297,CLI-000959,South Africa,Health,Independent Broker,Momentum,ADV-143,2025-04-21,500000,2517.63,Active
POL-006298,CLI-005562,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-039,2025-12-05,50000,194.09,Active
POL-006299,CLI-001919,Namibia,Life,Independent Broker,Momentum,ADV-082,2023-10-02,250000,1362.2,Active
POL-006300,CLI-001191,Namibia,Funeral,Direct Digital,Metropolitan,ADV-041,2022-12-04,100000,433.69,Active
POL-006301,CLI-002182,South Africa,Life,Tied Advisor,Momentum,ADV-114,2025-04-17,250000,1367.75,Lapsed
POL-006302,CLI-000006,South Africa,Life,Tied Advisor,Momentum,ADV-102,2026-02-25,50000,272.71,Active
POL-006303,CLI-001070,Lesotho,Life,Tied Advisor,Momentum,ADV-111,2022-03-06,15000,74.4,Active
POL-006304,CLI-003878,South Africa,Life,Direct Digital,Momentum,ADV-119,2023-01-25,50000,275.91,Active
POL-006305,CLI-001949,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-008,2025-06-10,250000,1271.7,Lapsed
POL-006306,CLI-002293,Lesotho,Health,Direct Digital,Momentum,ADV-066,2022-02-03,500000,2599.89,Active
POL-006307,CLI-005231,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-041,2026-05-03,250000,988.33,Active
POL-006308,CLI-000803,South Africa,Life,Bancassurance,Momentum,ADV-152,2022-08-24,30000,163.65,Active
POL-006309,CLI-002565,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-085,2023-11-25,100000,436.79,Active
POL-006310,CLI-001206,Namibia,Life,Tied Advisor,Momentum,ADV-026,2024-01-24,30000,128.4,Active
POL-006311,CLI-003129,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-063,2023-05-04,50000,203.52,Active
POL-006312,CLI-002150,Lesotho,Investment,Tied Advisor,Momentum,ADV-085,2022-02-14,30000,143.27,Active
POL-006313,CLI-000300,South Africa,Life,Tied Advisor,Momentum,ADV-052,2021-08-14,30000,154.22,Active
POL-006314,CLI-000456,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-099,2023-05-14,30000,158.11,Lapsed
POL-006315,CLI-005523,South Africa,Health,Independent Broker,Momentum,ADV-124,2022-10-24,30000,156.74,Active
POL-006316,CLI-000369,South Africa,Funeral,Independent Broker,Metropolitan,ADV-099,2025-12-30,30000,135.18,Active
POL-006317,CLI-005072,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-093,2024-10-15,50000,219.54,Active
POL-006318,CLI-005935,Botswana,Funeral,Bancassurance,Metropolitan,ADV-106,2021-12-08,15000,61.71,Active
POL-006319,CLI-003018,South Africa,Health,Bancassurance,Momentum,ADV-047,2025-03-29,50000,204.62,Active
POL-006320,CLI-002023,South Africa,Investment,Direct Digital,Momentum,ADV-102,2024-07-16,15000,60.63,Active
POL-006321,CLI-005030,Namibia,Investment,Independent Broker,Momentum,ADV-009,2022-02-04,15000,77.81,Active
POL-006322,CLI-006364,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-127,2023-06-27,15000,62.6,Lapsed
POL-006323,CLI-000781,South Africa,Funeral,Direct Digital,Metropolitan,ADV-061,2025-02-25,15000,80.72,Active
POL-006324,CLI-006249,South Africa,Health,Direct Digital,Momentum,ADV-131,2024-09-14,100000,399.29,Active
POL-006325,CLI-006115,South Africa,Funeral,Direct Digital,Metropolitan,ADV-041,2024-05-01,100000,450.39,Active
POL-006326,CLI-000924,Lesotho,Life,Independent Broker,Momentum,ADV-157,2023-12-01,50000,216.15,Active
POL-006327,CLI-000355,Botswana,Investment,Independent Broker,Momentum,ADV-084,2024-12-01,50000,217.79,Active
POL-006328,CLI-004632,South Africa,Funeral,Direct Digital,Metropolitan,ADV-151,2025-11-06,50000,222.58,Active
POL-006329,CLI-000504,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-047,2022-04-29,100000,450.72,Active
POL-006330,CLI-003893,South Africa,Health,Tied Advisor,Momentum,ADV-084,2023-06-24,30000,118.22,Active
POL-006331,CLI-000420,Botswana,Life,Direct Digital,Momentum,ADV-115,2025-09-16,15000,72.16,Active
POL-006332,CLI-004475,South Africa,Investment,Bancassurance,Momentum,ADV-113,2024-01-04,100000,412.71,Lapsed
POL-006333,CLI-001502,South Africa,Life,Tied Advisor,Momentum,ADV-041,2022-05-07,30000,143.57,Active
POL-006334,CLI-000624,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-065,2022-02-12,250000,1361.13,Active
POL-006335,CLI-000432,South Africa,Health,Direct Digital,Momentum,ADV-037,2025-02-07,250000,1189.11,Active
POL-006336,CLI-001222,South Africa,Health,Tied Advisor,Momentum,ADV-105,2023-12-02,30000,156.19,Active
POL-006337,CLI-003504,South Africa,Investment,Bancassurance,Momentum,ADV-067,2025-06-02,250000,1161.46,Lapsed
POL-006338,CLI-000497,Botswana,Life,Tied Advisor,Momentum,ADV-002,2022-01-15,15000,80.4,Active
POL-006339,CLI-005198,South Africa,Life,Tied Advisor,Momentum,ADV-047,2024-07-02,50000,205.9,Active
POL-006340,CLI-003915,Botswana,Funeral,Bancassurance,Metropolitan,ADV-059,2024-05-19,50000,220.0,Active
POL-006341,CLI-001927,Botswana,Funeral,Direct Digital,Metropolitan,ADV-090,2023-10-06,100000,546.36,Active
POL-006342,CLI-006393,Lesotho,Investment,Independent Broker,Momentum,ADV-147,2023-08-09,30000,129.51,Active
POL-006343,CLI-004267,South Africa,Investment,Tied Advisor,Momentum,ADV-158,2022-10-28,15000,58.51,Active
POL-006344,CLI-004354,Botswana,Life,Tied Advisor,Momentum,ADV-109,2025-05-20,15000,81.05,Lapsed
POL-006345,CLI-001127,South Africa,Investment,Tied Advisor,Momentum,ADV-145,2023-02-14,30000,143.86,Lapsed
POL-006346,CLI-004606,Namibia,Funeral,Direct Digital,Metropolitan,ADV-003,2023-07-24,30000,119.25,Active
POL-006347,CLI-003624,Botswana,Health,Independent Broker,Momentum,ADV-138,2025-10-05,30000,164.23,Lapsed
POL-006348,CLI-006380,South Africa,Life,Direct Digital,Momentum,ADV-084,2024-08-14,50000,197.25,Active
POL-006349,CLI-003097,Botswana,Health,Direct Digital,Momentum,ADV-060,2021-08-29,30000,115.79,Active
POL-006350,CLI-004393,South Africa,Health,Independent Broker,Momentum,ADV-059,2021-10-05,15000,71.02,Active
POL-006351,CLI-002211,South Africa,Life,Tied Advisor,Momentum,ADV-056,2024-02-26,15000,69.06,Active
POL-006352,CLI-000261,South Africa,Health,Direct Digital,Momentum,ADV-130,2025-01-06,250000,965.05,Active
POL-006353,CLI-000829,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-074,2023-10-28,50000,270.57,Active
POL-006354,CLI-005618,Botswana,Health,Direct Digital,Momentum,ADV-019,2026-04-03,30000,146.02,Active
POL-006355,CLI-004783,Namibia,Funeral,Independent Broker,Metropolitan,ADV-145,2025-09-20,30000,162.09,Active
POL-006356,CLI-002363,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-097,2023-09-15,15000,62.58,Active
POL-006357,CLI-004522,Lesotho,Health,Independent Broker,Momentum,ADV-063,2022-08-23,15000,64.63,Lapsed
POL-006358,CLI-000029,Botswana,Health,Tied Advisor,Momentum,ADV-114,2021-07-07,100000,401.48,Active
POL-006359,CLI-000241,Lesotho,Investment,Bancassurance,Momentum,ADV-057,2021-08-20,15000,76.84,Active
POL-006360,CLI-003287,South Africa,Funeral,Independent Broker,Metropolitan,ADV-096,2024-06-26,15000,67.08,Active
POL-006361,CLI-004050,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-002,2023-02-21,50000,210.93,Active
POL-006362,CLI-006071,Botswana,Life,Independent Broker,Momentum,ADV-044,2022-03-12,100000,493.71,Lapsed
POL-006363,CLI-004922,South Africa,Health,Independent Broker,Momentum,ADV-055,2021-11-01,30000,119.44,Lapsed
POL-006364,CLI-001668,South Africa,Investment,Direct Digital,Momentum,ADV-127,2023-10-22,50000,255.32,Active
POL-006365,CLI-005282,South Africa,Health,Direct Digital,Momentum,ADV-121,2024-05-23,250000,1319.56,Active
POL-006366,CLI-003185,South Africa,Life,Independent Broker,Momentum,ADV-127,2021-08-18,250000,1234.7,Lapsed
POL-006367,CLI-005352,South Africa,Health,Direct Digital,Momentum,ADV-077,2023-07-24,30000,123.05,Active
POL-006368,CLI-001126,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-058,2023-09-06,15000,63.26,Lapsed
POL-006369,CLI-000170,Botswana,Investment,Tied Advisor,Momentum,ADV-085,2021-09-30,50000,198.97,Active
POL-006370,CLI-000374,Namibia,Life,Tied Advisor,Momentum,ADV-043,2025-11-02,250000,1090.07,Active
POL-006371,CLI-006420,South Africa,Funeral,Bancassurance,Metropolitan,ADV-085,2022-08-13,50000,197.27,Active
POL-006372,CLI-000522,South Africa,Life,Tied Advisor,Momentum,ADV-107,2022-02-22,250000,1118.79,Active
POL-006373,CLI-006087,Botswana,Health,Direct Digital,Momentum,ADV-156,2022-02-19,50000,197.26,Active
POL-006374,CLI-004711,South Africa,Funeral,Independent Broker,Metropolitan,ADV-059,2023-12-16,15000,60.09,Lapsed
POL-006375,CLI-000947,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-019,2025-01-03,30000,137.69,Active
POL-006376,CLI-005599,Lesotho,Health,Independent Broker,Momentum,ADV-056,2022-09-26,250000,1384.91,Active
POL-006377,CLI-000935,South Africa,Investment,Independent Broker,Momentum,ADV-133,2025-04-18,15000,57.95,Active
POL-006378,CLI-000929,South Africa,Life,Independent Broker,Momentum,ADV-073,2022-10-09,50000,227.51,Active
POL-006379,CLI-003729,South Africa,Funeral,Bancassurance,Metropolitan,ADV-067,2022-05-27,30000,125.38,Active
POL-006380,CLI-001869,Botswana,Life,Independent Broker,Momentum,ADV-074,2024-09-06,30000,138.77,Active
POL-006381,CLI-001885,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-041,2025-05-02,50000,239.27,Lapsed
POL-006382,CLI-001264,Namibia,Funeral,Bancassurance,Metropolitan,ADV-133,2025-03-17,30000,143.78,Active
POL-006383,CLI-003938,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-108,2024-04-02,250000,1199.47,Active
POL-006384,CLI-000174,Namibia,Life,Bancassurance,Momentum,ADV-153,2025-10-31,30000,132.54,Active
POL-006385,CLI-001588,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-016,2025-09-17,100000,408.79,Active
POL-006386,CLI-003586,South Africa,Funeral,Independent Broker,Metropolitan,ADV-115,2022-11-10,15000,66.51,Active
POL-006387,CLI-003153,South Africa,Funeral,Independent Broker,Metropolitan,ADV-013,2024-08-07,30000,135.09,Active
POL-006388,CLI-004535,Botswana,Life,Tied Advisor,Momentum,ADV-015,2021-10-27,15000,73.34,Active
POL-006389,CLI-001402,South Africa,Funeral,Independent Broker,Metropolitan,ADV-136,2021-11-12,15000,69.12,Active
POL-006390,CLI-004198,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-055,2023-09-05,50000,257.22,Active
POL-006391,CLI-004924,South Africa,Life,Independent Broker,Momentum,ADV-051,2024-12-25,30000,125.22,Active
POL-006392,CLI-002515,South Africa,Health,Independent Broker,Momentum,ADV-031,2024-05-22,15000,61.82,Active
POL-006393,CLI-001664,Namibia,Health,Tied Advisor,Momentum,ADV-018,2022-04-16,100000,502.31,Active
POL-006394,CLI-003596,South Africa,Life,Tied Advisor,Momentum,ADV-107,2025-03-01,50000,221.87,Active
POL-006395,CLI-003751,Botswana,Health,Bancassurance,Momentum,ADV-084,2024-07-02,250000,1232.84,Active
POL-006396,CLI-000610,Namibia,Health,Independent Broker,Momentum,ADV-096,2025-03-31,100000,387.31,Active
POL-006397,CLI-003662,South Africa,Life,Independent Broker,Momentum,ADV-025,2024-07-11,50000,245.21,Active
POL-006398,CLI-001000,Botswana,Life,Tied Advisor,Momentum,ADV-158,2025-10-13,30000,120.42,Active
POL-006399,CLI-003686,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-002,2023-04-12,250000,1059.21,Active
POL-006400,CLI-006038,South Africa,Funeral,Independent Broker,Metropolitan,ADV-072,2021-08-15,30000,116.62,Active
POL-006401,CLI-003480,South Africa,Funeral,Direct Digital,Metropolitan,ADV-084,2024-06-17,30000,126.29,Lapsed
POL-006402,CLI-004934,South Africa,Funeral,Independent Broker,Metropolitan,ADV-017,2026-05-16,30000,131.16,Active
POL-006403,CLI-002007,South Africa,Investment,Independent Broker,Momentum,ADV-093,2021-12-16,15000,69.18,Active
POL-006404,CLI-005979,South Africa,Funeral,Independent Broker,Metropolitan,ADV-096,2026-04-20,100000,459.37,Active
POL-006405,CLI-005266,South Africa,Life,Bancassurance,Momentum,ADV-085,2025-04-26,15000,83.29,Active
POL-006406,CLI-005940,South Africa,Investment,Bancassurance,Momentum,ADV-059,2021-08-23,15000,57.75,Lapsed
POL-006407,CLI-004805,Lesotho,Life,Tied Advisor,Momentum,ADV-149,2024-03-07,50000,221.82,Active
POL-006408,CLI-004208,South Africa,Funeral,Bancassurance,Metropolitan,ADV-029,2023-01-13,100000,440.61,Active
POL-006409,CLI-003402,Botswana,Investment,Tied Advisor,Momentum,ADV-120,2024-09-25,250000,1285.77,Active
POL-006410,CLI-006015,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-060,2025-04-17,50000,233.04,Active
POL-006411,CLI-005496,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-062,2023-05-03,30000,151.88,Active
POL-006412,CLI-002700,Lesotho,Life,Tied Advisor,Momentum,ADV-039,2023-11-10,30000,151.89,Active
POL-006413,CLI-000555,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-108,2021-08-31,15000,67.02,Active
POL-006414,CLI-000024,Lesotho,Health,Tied Advisor,Momentum,ADV-032,2021-06-28,15000,75.27,Lapsed
POL-006415,CLI-001513,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-060,2025-04-06,250000,1071.45,Active
POL-006416,CLI-000406,Namibia,Health,Tied Advisor,Momentum,ADV-078,2023-03-29,100000,475.89,Active
POL-006417,CLI-001371,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-002,2025-11-09,15000,71.38,Lapsed
POL-006418,CLI-000710,Lesotho,Investment,Tied Advisor,Momentum,ADV-130,2024-05-12,30000,127.02,Active
POL-006419,CLI-006357,Botswana,Funeral,Bancassurance,Metropolitan,ADV-054,2023-06-13,250000,1069.94,Active
POL-006420,CLI-000618,South Africa,Investment,Independent Broker,Momentum,ADV-142,2025-11-12,30000,141.31,Active
POL-006421,CLI-004062,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-104,2021-10-02,30000,117.92,Active
POL-006422,CLI-002279,Lesotho,Health,Tied Advisor,Momentum,ADV-042,2025-08-12,15000,72.72,Active
POL-006423,CLI-001129,Botswana,Health,Independent Broker,Momentum,ADV-106,2021-11-02,30000,126.33,Lapsed
POL-006424,CLI-004544,South Africa,Life,Tied Advisor,Momentum,ADV-072,2026-03-13,30000,123.21,Active
POL-006425,CLI-006289,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-078,2024-04-17,50000,253.21,Active
POL-006426,CLI-005123,South Africa,Life,Tied Advisor,Momentum,ADV-135,2023-10-22,30000,137.66,Lapsed
POL-006427,CLI-006319,Lesotho,Life,Independent Broker,Momentum,ADV-103,2024-09-28,30000,165.13,Active
POL-006428,CLI-003824,Namibia,Life,Bancassurance,Momentum,ADV-159,2025-06-16,30000,145.34,Active
POL-006429,CLI-004365,Namibia,Life,Independent Broker,Momentum,ADV-149,2022-11-22,30000,148.81,Lapsed
POL-006430,CLI-000949,South Africa,Investment,Tied Advisor,Momentum,ADV-136,2021-12-20,15000,62.06,Active
POL-006431,CLI-005523,South Africa,Investment,Tied Advisor,Momentum,ADV-075,2026-04-21,30000,151.78,Active
POL-006432,CLI-004846,Botswana,Life,Direct Digital,Momentum,ADV-080,2024-01-22,30000,164.8,Active
POL-006433,CLI-001646,Botswana,Funeral,Bancassurance,Metropolitan,ADV-142,2022-11-26,15000,82.47,Lapsed
POL-006434,CLI-002299,South Africa,Funeral,Independent Broker,Metropolitan,ADV-140,2026-01-18,250000,1036.93,Active
POL-006435,CLI-003958,South Africa,Health,Direct Digital,Momentum,ADV-060,2021-08-31,30000,156.68,Active
POL-006436,CLI-000085,South Africa,Investment,Independent Broker,Momentum,ADV-114,2025-08-29,100000,431.92,Lapsed
POL-006437,CLI-005300,Botswana,Life,Tied Advisor,Momentum,ADV-096,2021-07-23,250000,1274.7,Active
POL-006438,CLI-001818,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-019,2024-09-29,15000,75.86,Active
POL-006439,CLI-000486,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-020,2021-08-28,15000,61.35,Active
POL-006440,CLI-002142,Namibia,Funeral,Independent Broker,Metropolitan,ADV-014,2022-03-19,15000,63.95,Lapsed
POL-006441,CLI-005415,Lesotho,Investment,Independent Broker,Momentum,ADV-041,2023-02-05,250000,1075.91,Active
POL-006442,CLI-001777,Namibia,Life,Tied Advisor,Momentum,ADV-150,2022-05-18,30000,117.97,Active
POL-006443,CLI-003494,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-051,2021-09-09,30000,120.18,Active
POL-006444,CLI-005261,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-148,2024-11-10,15000,60.55,Active
POL-006445,CLI-000219,Namibia,Funeral,Independent Broker,Metropolitan,ADV-071,2025-04-09,15000,78.58,Lapsed
POL-006446,CLI-004924,Namibia,Life,Tied Advisor,Momentum,ADV-074,2023-02-04,50000,258.69,Active
POL-006447,CLI-001871,Namibia,Life,Tied Advisor,Momentum,ADV-041,2024-12-15,50000,193.37,Active
POL-006448,CLI-004507,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-106,2023-02-11,30000,132.67,Active
POL-006449,CLI-001219,South Africa,Funeral,Bancassurance,Metropolitan,ADV-095,2022-07-18,15000,66.98,Active
POL-006450,CLI-000901,South Africa,Investment,Bancassurance,Momentum,ADV-049,2025-09-14,100000,453.61,Active
POL-006451,CLI-005108,South Africa,Health,Bancassurance,Momentum,ADV-126,2024-02-03,100000,418.65,Active
POL-006452,CLI-005234,Namibia,Life,Independent Broker,Momentum,ADV-113,2021-07-27,30000,131.83,Active
POL-006453,CLI-006359,South Africa,Life,Independent Broker,Momentum,ADV-114,2024-12-17,50000,260.43,Active
POL-006454,CLI-004388,Botswana,Investment,Tied Advisor,Momentum,ADV-072,2023-06-06,100000,531.36,Active
